Produit_id;Categorie;Rayon;Libelle_produit;Prix
2167925533990;Produits Laitiers & Crèmerie;desserts;danette chocolat 4x125g;1.42
2205121661337;Produits Laitiers & Crèmerie;desserts;danette vanille 4x125g;1.42
8628438766519;Produits Laitiers & Crèmerie;desserts;danette caramel 4x125g;1.58
6437820601072;Produits Laitiers & Crèmerie;desserts;danette vanille/caramel 4x125g;1.64
7851267188620;Produits Laitiers & Crèmerie;desserts;danette vanil/chocolat 4x125g;1.64
2274091916139;Produits Laitiers & Crèmerie;desserts;danette chocolat 8x125g;2.66
3332740992172;Produits Laitiers & Crèmerie;desserts;danette lieg tout choco 4x100g;1.78
7893667605785;Produits Laitiers & Crèmerie;desserts;danette lieg cara choco 4x100g;1.82
6060293110628;Produits Laitiers & Crèmerie;desserts;danette lieg choco vani 4x100g;1.79
5443949306075;Produits Laitiers & Crèmerie;desserts;danette creme des.cappucino;1.42
6242097462908;Produits Laitiers & Crèmerie;desserts;bon.maman baba au rhum 2x140g;2.09
3124162830056;Produits Laitiers & Crèmerie;desserts;bon.maman creme caramel 4x100g;2.32
7610468507767;Produits Laitiers & Crèmerie;desserts;bon.maman semoule lait 4x100g;2.06
5121730698235;Produits Laitiers & Crèmerie;desserts;bonne maman pommes tatin 2x125;2.2
1643930885066;Produits Laitiers & Crèmerie;desserts;bonne maman fraisier 2x100g;2.15
3708381429989;Produits Laitiers & Crèmerie;desserts;bon.maman tarte citron 2x90g;2.19
5735105795100;Produits Laitiers & Crèmerie;desserts;bonne maman moka 2x100g;2.2
1983018535902;Produits Laitiers & Crèmerie;desserts;senoble fondant marron 2x90g;2.11
3816775356550;Produits Laitiers & Crèmerie;desserts;rians carre fondant choc 2x110;2.38
6859652508318;Produits Laitiers & Crèmerie;desserts;rians l'onctueux caramel 2x90g;2.22
2824350323213;Produits Laitiers & Crèmerie;desserts;rians l'onctueux cafe 2x94g;2.19
5359560573481;Produits Laitiers & Crèmerie;desserts;panna cotta conf/lait 2x120g;2.52
2108793769540;Produits Laitiers & Crèmerie;desserts;rians p.cotta mang/pass 2x120g;2.52
4164265279097;Produits Laitiers & Crèmerie;desserts;panna cotta frts rouges 2x120g;2.52
2520640200813;Produits Laitiers & Crèmerie;desserts;rians crem brulee vanil 2x100g;2.15
6848783819504;Produits Laitiers & Crèmerie;desserts;rians ile flottante 2x100g;2.31
3753897607870;Produits Laitiers & Crèmerie;desserts;les choux facon piece montee 2;2.98
9979443702387;Produits Laitiers & Crèmerie;desserts;les choux facon profiteroles 2;2.98
8125241537698;Produits Laitiers & Crèmerie;desserts;senoble ile flottante 4x100g;2.87
2923975933370;Produits Laitiers & Crèmerie;desserts;senoble tiramisu cafe 2x65g;2.36
2483787845442;Produits Laitiers & Crèmerie;desserts;malo choco intense 4x125g;2.12
455634543039;Produits Laitiers & Crèmerie;desserts;malo empresure choco 4x125g;2
2406655543188;Produits Laitiers & Crèmerie;desserts;la fermiere riz au lait 2x160g;2.51
7650088739168;Produits Laitiers & Crèmerie;desserts;la ferm.riz rhum/raisin 2x160g;2.95
2693380650049;Produits Laitiers & Crèmerie;desserts;banana split 2x12.5cl;2.65
7441924673888;Produits Laitiers & Crèmerie;desserts;m.morin crumble pommes 130g;1.98
6573973920881;Produits Laitiers & Crèmerie;desserts;m.morin mousse chocolat 100g;1.92
6956021603807;Produits Laitiers & Crèmerie;desserts;m.morin clafoutis cerise 130g;2.04
6231204041318;Produits Laitiers & Crèmerie;desserts;m.morin moelleux chocolat 130g;1.94
4863616689925;Produits Laitiers & Crèmerie;desserts;m.morin c.cake caramel 120g;2.15
2319385988937;Produits Laitiers & Crèmerie;desserts;m.morin semoule caramel 2x140g;2.25
1485760185026;Produits Laitiers & Crèmerie;desserts;m.morin riz au lait 2x140g;2.25
1676518768676;Produits Laitiers & Crèmerie;desserts;m.morin amandine poires 120g;2.17
7055782907761;Produits Laitiers & Crèmerie;desserts;m.morin moelleux pistache 100g;2.1
2276489373492;Produits Laitiers & Crèmerie;desserts;m.morin baba au rhum 100g;2.15
4812404108597;Produits Laitiers & Crèmerie;desserts;m.nova dessert cafe 2x150g;1.25
3378300092277;Produits Laitiers & Crèmerie;desserts;m.nova dessert choco 2x150g;1.25
47955362445;Produits Laitiers & Crèmerie;desserts;m.nova creme vanille 2x150g;1.46
122141149448;Produits Laitiers & Crèmerie;desserts;m.nova creme chocolat 2x150g;1.44
8228783877889;Produits Laitiers & Crèmerie;desserts;m.nova dessert pistache 2x150g;1.39
4752046084470;Produits Laitiers & Crèmerie;desserts;m.nova dessert caramel 2x150g;1.29
97120550085;Produits Laitiers & Crèmerie;desserts;m.nova tiramisu cappuc. 2x85g;2.1
7785319278251;Produits Laitiers & Crèmerie;desserts;m.nova lieg.choc.caram.2x120g;1.59
3969229989128;Produits Laitiers & Crèmerie;desserts;m.nova lieg.cafe/choco 2x120g;1.64
7340928988174;Produits Laitiers & Crèmerie;desserts;m.nova lieg.vanil/caram 2x120g;1.62
3755450535072;Produits Laitiers & Crèmerie;desserts;m.nova dessert praline 2x150g;1.44
7824507712947;Produits Laitiers & Crèmerie;desserts;m.nova cara macch 2x150g edlim;1.53
804472357931;Produits Laitiers & Crèmerie;desserts;mamie nova lieg gmd vanille co;1.59
4358400516135;Produits Laitiers & Crèmerie;desserts;m.nova lieg.nx coco 2x120g;1.57
834133612603;Produits Laitiers & Crèmerie;desserts;mousse gmd chocolat coeur choc;1.47
9294097384058;Produits Laitiers & Crèmerie;desserts;mamie nova mousse gmd van coeu;1.47
3936598423810;Produits Laitiers & Crèmerie;desserts;m.nova cg choco/banane 2x150g;1.52
4724854525513;Produits Laitiers & Crèmerie;desserts;mamie nova cheese cake fruits;2.15
9519232738279;Produits Laitiers & Crèmerie;desserts;m.nova creme marron 2x150g;1.75
8386711734490;Produits Laitiers & Crèmerie;desserts;riz a lait caramel 150g;0.96
5664414691119;Produits Laitiers & Crèmerie;desserts;riz a lait cannelle 150g;0.83
9560954097202;Produits Laitiers & Crèmerie;desserts;teurgoule janville 750g caram.;2.65
9750780195827;Produits Laitiers & Crèmerie;desserts;teurgoule janville 750g vanil.;2.72
1381135812036;Produits Laitiers & Crèmerie;desserts;teurgoul.janville 750g cannel.;2.65
5994070790098;Produits Laitiers & Crèmerie;desserts;kit a tarte citron 325g;3.93
1966432822856;Produits Laitiers & Crèmerie;desserts;bon.maman flan aux oeufs 4x100;2.13
9888656940244;Produits Laitiers & Crèmerie;desserts;bon.maman riz lait vani.4x100g;1.85
4940595133766;Produits Laitiers & Crèmerie;desserts;bon.maman creme vanil 4x100g;2.25
636133854168;Produits Laitiers & Crèmerie;desserts;bon.maman creme choco 4x100g;2.25
631352826638;Produits Laitiers & Crèmerie;desserts;bonn.maman coeur fondant 2x80g;2.68
525638899776;Produits Laitiers & Crèmerie;desserts;bon.maman foret noire 2x100g;2.58
334437214144;Produits Laitiers & Crèmerie;desserts;bon.maman mous.chocolat 4x50g;2.14
7067750824146;Produits Laitiers & Crèmerie;desserts;bon.maman mous.choc.lait 4x50g;2.13
9496094730907;Produits Laitiers & Crèmerie;desserts;coeur fond. caramel 2x80g bm;2.65
4931557051627;Produits Laitiers & Crèmerie;desserts;bon.maman mousse marrons 4x50g;2.32
7155108065506;Produits Laitiers & Crèmerie;desserts;bonne maman creme aux oeufs au;2.14
5355467277280;Produits Laitiers & Crèmerie;desserts;bonne maman creme ao cafe lit;2.14
3990109887831;Produits Laitiers & Crèmerie;desserts;m&a mousse chocolat 240g;4.44
3134176015290;Produits Laitiers & Crèmerie;desserts;riz au lait 400g m&a;4.76
6011303156477;Produits Laitiers & Crèmerie;desserts;m&a creme vanille 400g;4.24
6377135367986;Produits Laitiers & Crèmerie;desserts;m&a creme chocolat 400g;4.24
793768724894;Produits Laitiers & Crèmerie;desserts;mousse au chocolat au lait 500;4.44
6112362515333;Produits Laitiers & Crèmerie;desserts;fondant au chocolat 2x100g;3.99
4941259205318;Produits Laitiers & Crèmerie;desserts;cheesecake chocolat vanille 2x;3.93
6913883502381;Produits Laitiers & Crèmerie;desserts;gu moelleux chocolat 2x65g;3.99
5847252996722;Produits Laitiers & Crèmerie;desserts;gu banoffee 2x85g;3.99
8860519857028;Produits Laitiers & Crèmerie;desserts;gu cheesecake citron 2x90g;3.82
150936373011;Produits Laitiers & Crèmerie;desserts;gu cheesecake speculoos 2x80g;3.93
7598409495372;Produits Laitiers & Crèmerie;desserts;gu coeur fondant coco 2x95g;3.99
6067531850091;Produits Laitiers & Crèmerie;desserts;gð chocolat blanc framb 2x85g;3.99
7514849735197;Produits Laitiers & Crèmerie;desserts;gu cheesecake nx pecan 2x82g;3.93
9938840791610;Produits Laitiers & Crèmerie;desserts;gu coeur fond.caramel 2x95g;3.99
3332051923954;Produits Laitiers & Crèmerie;desserts;laitiere riz lait vanille 500g;2.02
8823499115727;Produits Laitiers & Crèmerie;creme fraiche;bridelice epaisse 15% 20cl;0.78
9495027624073;Produits Laitiers & Crèmerie;creme fraiche;bridelice epaisse 15% 50cl;1.59
7005929258043;Produits Laitiers & Crèmerie;creme fraiche;bridelice epaisse 15% 10 cl;0.57
6983258431256;Produits Laitiers & Crèmerie;creme fraiche;bridelight epaisse 7% 20 cl;1.05
5502396768515;Produits Laitiers & Crèmerie;creme fraiche;bridelight epaisse 7% 50 cl;1.89
2543752752957;Produits Laitiers & Crèmerie;creme fraiche;president cr.epaisse 30% 20cl;0.97
8333585145391;Produits Laitiers & Crèmerie;creme fraiche;president cr.epaisse 30% 45cl;1.86
8997671764471;Produits Laitiers & Crèmerie;creme fraiche;echire creme epaisse pot 20cl;1.47
3859230813026;Produits Laitiers & Crèmerie;creme fraiche;mayonnaise fine maille 2x125g;2.55
2184662875528;Produits Laitiers & Crèmerie;creme fraiche;legall creme epaisse bio 10cl;0.84
2241879678770;Produits Laitiers & Crèmerie;creme fraiche;creme fraiche d'isigny aop 35%;1.33
5620776782451;Produits Laitiers & Crèmerie;creme fraiche;cr.fraiche isigny aoc 20 cl;1.65
6084936684987;Produits Laitiers & Crèmerie;creme fraiche;cr.fraiche isigny aoc 40 cl;2.79
8819155730630;Produits Laitiers & Crèmerie;creme fraiche;creme fluide 32% lab.rouge50cl;3.04
2997377629327;Produits Laitiers & Crèmerie;creme fraiche;creme fluide 32% lab.rouge25cl;1.83
2528227306891;Produits Laitiers & Crèmerie;creme fraiche;yoplait creme fuilde 30% 40cl;1.91
8588398368509;Produits Laitiers & Crèmerie;creme fraiche;yoplait creme fuilde 12% 40cl;1.91
9210813413401;Produits Laitiers & Crèmerie;creme fraiche;yoplait cr.fleurette 20% 40cl;1.91
6787083096937;Produits Laitiers & Crèmerie;creme fraiche;cfr yoplait creme fraiche epai;0.8
9466738845290;Produits Laitiers & Crèmerie;creme fraiche;yoplait fraich.epais.30% 480g;1.72
9239552961862;Produits Laitiers & Crèmerie;creme fraiche;yoplait fraich.epais.15% 480g;1.52
346502558867;Produits Laitiers & Crèmerie;creme fraiche;cr au mascarpone ev 33cl;2.2
1523890342146;Produits Laitiers & Crèmerie;creme fraiche;cr ep ent 33% ev pot 45cl;2.12
3340242972230;Produits Laitiers & Crèmerie;creme fraiche;e&v cr.fleurette leg.15% 33cl;1.99
4748056253884;Produits Laitiers & Crèmerie;creme fraiche;e&v cr.fleurette entiere 33cl;1.89
5397042260601;Produits Laitiers & Crèmerie;creme fraiche;e&v creme epaiss.ent.30% 33cl;1.59
7006773002294;Produits Laitiers & Crèmerie;creme fraiche;e&v cr.epaiss.legere 12% 33cl;1.75
2213579652835;Produits Laitiers & Crèmerie;creme fraiche;e&v fleurette legere 5% 33cl;1.72
6778736302648;Produits Laitiers & Crèmerie;creme fraiche;epaisse legere4% ev 33cl;1.57
9488785754119;Produits Laitiers & Crèmerie;creme fraiche;e&v creme liquide entiere 33cl;2.13
3939275772493;Produits Laitiers & Crèmerie;creme fraiche;elle&vire sauce bechamel 33cl;1.71
478869383476;Produits Laitiers & Crèmerie;creme fraiche;e&v creme anglaise vanil.33cl;1.62
1954299758999;Produits Laitiers & Crèmerie;creme fraiche;creme fraiche 20cl grand ferma;1.34
3074718218118;Produits Laitiers & Crèmerie;creme fraiche;creme fraiche liquide 33 cl 35;2.29
395508484159;Produits Laitiers & Crèmerie;creme fraiche;creme fraiche epaisse 33 cl 30;2.29
3157930288412;Produits Laitiers & Crèmerie;creme fraiche;siphones creme fleurette 220g;2.65
9867674805170;Produits Laitiers & Crèmerie;jus de fruits;andros jus orange 1l;2.56
5030118540604;Produits Laitiers & Crèmerie;jus de fruits;andros jus pamplemousse 1l;2.87
8462041098576;Produits Laitiers & Crèmerie;jus de fruits;andros jus pommes 1l;2.72
5258078905252;Produits Laitiers & Crèmerie;jus de fruits;andros jus clementines 1l;2.79
5894614725145;Produits Laitiers & Crèmerie;jus de fruits;andros jus ananas 1l;2.97
8499896859524;Produits Laitiers & Crèmerie;jus de fruits;andros jus citrons presses 1l;2.53
513422144940;Produits Laitiers & Crèmerie;jus de fruits;andros jus orange bp 1.50l;3.32
5957892374360;Produits Laitiers & Crèmerie;jus de fruits;andros jus orang.ss pulpe 1.5l;3.27
2933819245402;Produits Laitiers & Crèmerie;jus de fruits;tropicana orange 50cl;1.9
9447436251905;Produits Laitiers & Crèmerie;jus de fruits;tropicana pamplemousse rose 1l;2.69
4121972353656;Produits Laitiers & Crèmerie;jus de fruits;tropicana ruby breakfast 1l;2.89
853915402366;Produits Laitiers & Crèmerie;jus de fruits;tropicana sanguinello 1l;3.59
1535568882795;Produits Laitiers & Crèmerie;jus de fruits;trop.essent.multivitamine 1l;2.61
6711931364609;Produits Laitiers & Crèmerie;jus de fruits;tropicana orange pulpissimo 1l;2.89
3318432743416;Produits Laitiers & Crèmerie;jus de fruits;tropicana reveil fruite 1l;2.97
6286368509802;Produits Laitiers & Crèmerie;jus de fruits;danao orange/banane/fraise 1l;2.39
5652675992790;Produits Laitiers & Crèmerie;jus de fruits;danao fruit prefere fraise 1l;2.49
3299295028693;Produits Laitiers & Crèmerie;jus de fruits;danao 1l peche/abricot vit.a;2.27
2200633564797;Produits Laitiers & Crèmerie;jus de fruits;danao fruit prefere framb.1l;2.57
2361171778613;Produits Laitiers & Crèmerie;jus de fruits;danao fruit prefere ananas 1l;2.57
1743165395812;Produits Laitiers & Crèmerie;jus de fruits;car.antil.nectar passion 1l;3.21
3203740806177;Produits Laitiers & Crèmerie;jus de fruits;car.antil.nectar anans coco 1l;3.21
3497488622436;Produits Laitiers & Crèmerie;jus de fruits;car.antil.nectar acerola 1l;3.23
9539356721350;Produits Laitiers & Crèmerie;jus de fruits;car.antil.nectar prune 1l;3.22
3636340073908;Produits Laitiers & Crèmerie;jus de fruits;car.antil.nectar goyave 1l;3.25
8167676327459;Produits Laitiers & Crèmerie;jus de fruits;andros citronnade menthe 1l;2.19
4187446021570;Produits Laitiers & Crèmerie;jus de fruits;andros jus multivitamines 1l;3.05
6131869854968;Produits Laitiers & Crèmerie;jus de fruits;andros jus rouge intense 1l;3.23
32619084679;Produits Laitiers & Crèmerie;jus de fruits;andros jus de tomates 750ml;2.12
5438913385228;Produits Laitiers & Crèmerie;jus de fruits;andros js orange clementine 1l;2.94
3028591308422;Produits Laitiers & Crèmerie;jus de fruits;andros jus pommes poires 1l;2.94
3546410383055;Produits Laitiers & Crèmerie;jus de fruits;andros jus edition limitee 1l;3.04
4988199265301;Produits Laitiers & Crèmerie;jus de fruits;m&a citronnade 2 citrons 1l;3.21
9371955989552;Produits Laitiers & Crèmerie;jus de fruits;m&a citronnade citron framb 1l;3.14
3357173916485;Produits Laitiers & Crèmerie;jus de fruits;m&a jus pomme vanille 1l;3.73
893754513161;Produits Laitiers & Crèmerie;jus de fruits;m&a the vert citron/menthe 1l;3.46
7110245088579;Produits Laitiers & Crèmerie;jus de fruits;innocent eau de coco 500ml;2.72
696680071311;Produits Laitiers & Crèmerie;jus de fruits;innocent jus d'ananas 900ml;2.82
9520688557315;Produits Laitiers & Crèmerie;jus de fruits;innocent orange 1.5l;3.25
6457769449775;Produits Laitiers & Crèmerie;jus de fruits;innocent orange cit vert 900ml;2.76
737641124570;Produits Laitiers & Crèmerie;jus de fruits;innocent orange/kiwi 900ml;2.78
6538557039124;Produits Laitiers & Crèmerie;jus de fruits;innocent orange/carotte 900ml;2.78
9875037427812;Produits Laitiers & Crèmerie;jus de fruits;innocent poire/pom/peche 900ml;2.66
4789649259506;Produits Laitiers & Crèmerie;jus de fruits;innocent orange ss pulpe 900ml;2.52
4669636500319;Produits Laitiers & Crèmerie;jus de fruits;innocent energy 750ml;3.59
7988315113842;Produits Laitiers & Crèmerie;jus de fruits;innocent anti-oxydant 750ml;3.59
6199511606335;Produits Laitiers & Crèmerie;jus de fruits;innocent abri/poir/pech.750ml;3.23
1436274658054;Produits Laitiers & Crèmerie;jus de fruits;innocent fraises/bananes 750ml;3.26
446225647844;Produits Laitiers & Crèmerie;jus de fruits;innocent mangue passion 750ml;3.26
280444606942;Produits Laitiers & Crèmerie;jus de fruits;innocent kiw/pom/ananas 750ml;3.23
5534659107785;Produits Laitiers & Crèmerie;jus de fruits;pom jus 100% grenade 710 ml;5.1
8889286729222;Produits Laitiers & Crèmerie;jus de fruits;tropicana tonic breakfast 1l;2.97
7653685620009;Produits Laitiers & Crèmerie;jus de fruits;tropicana orange mangue 1l;3.09
3654184419646;Produits Laitiers & Crèmerie;jus de fruits;tropicana reveil tropique 1l;2.97
5170886490058;Produits Laitiers & Crèmerie;jus de fruits;trop.essentiels magnesium 1l;2.97
3007410479296;Produits Laitiers & Crèmerie;jus de fruits;tropicana rouge plaisir 1l;3.05
3968721081247;Produits Laitiers & Crèmerie;jus de fruits;tropicana pomme pressee 1l;2.97
5812016040502;Produits Laitiers & Crèmerie;jus de fruits;trop.essent.antioxydants 1l;2.97
9210332545538;Produits Laitiers & Crèmerie;jus de fruits;tropicana ananas/cit.vert 1l;2.98
4695252132310;Produits Laitiers & Crèmerie;jus de fruits;tropicana douceur matin 1l;2.97
7759592678964;Produits Laitiers & Crèmerie;jus de fruits;tropi.sais.peche blche cerise;2.97
9372497251790;Produits Laitiers & Crèmerie;jus de fruits;cueillette du verger 1l;2.97
466448382897;Produits Laitiers & Crèmerie;jus de fruits;tropicana pet jus orange 85cl;2.41
5588443377349;Produits Laitiers & Crèmerie;jus de fruits;tropicana pet clementine 85cl;2.57
5524976180693;Produits Laitiers & Crèmerie;jus de fruits;tropicana pet pomme 85cl;2.41
3681350489933;Produits Laitiers & Crèmerie;jus de fruits;tropicana oran.sang/cassis 1l;3.03
1848942718635;Produits Laitiers & Crèmerie;jus de fruits;tropicana fraich.gourmande 1l;3.09
8350250534215;Produits Laitiers & Crèmerie;jus de fruits;naked green machine 45cl;2.78
1344510585445;Produits Laitiers & Crèmerie;jus de fruits;naked blue machine 45cl;2.78
6148534961758;Produits Laitiers & Crèmerie;jus de fruits;naked mango machine 45cl;2.65
1676958899681;Produits Laitiers & Crèmerie;jus de fruits;tropicana pomme framboise 1l;2.97
1432038040896;Produits Laitiers & Crèmerie;jus de fruits;tropicana orange fraise 1l;3.1
2045670377487;Produits Laitiers & Crèmerie;jus de fruits;naked red 450ml;2.65
5226650650464;Produits Laitiers & Crèmerie;jus de fruits;tropicana orange ss pulpe 1 l;2.81
6226294492921;Produits Laitiers & Crèmerie;jus de fruits;tropicana orange 1 l;2.82
393407211208;Produits Laitiers & Crèmerie;jus de fruits;tpop.pet orange ss pulpe 85cl;2.55
5910296607103;Produits Laitiers & Crèmerie;jus de fruits;trop.pet annanas mangue 85cl;2.77
901789316391;Produits Laitiers & Crèmerie;jus de fruits;tropicana evasion gourmande 1l;2.98
1758423191016;Produits Laitiers & Crèmerie;jus de fruits;tropicana passion exotique 1l;2.98
1984585618077;Produits Laitiers & Crèmerie;jus de fruits;tropicana douceur tropical 1l;2.98
5639206386060;Produits Laitiers & Crèmerie;jus de fruits;tropicana pure premium orange;3.75
2474552713015;Produits Laitiers & Crèmerie;jus de fruits;tropicana pamplemousse 1.5l;3.73
9293674537221;Produits Laitiers & Crèmerie;jus de fruits;tropicana ruby breakfast 1.5l;3.83
756111841191;Produits Laitiers & Crèmerie;jus de fruits;tropicana pure premium reveil;3.84
6545053786642;Produits Laitiers & Crèmerie;jus de fruits;tropicana pure premium orange;3.63
2306576807924;Produits Laitiers & Crèmerie;jus de fruits;tropicana orange/framboise 1l;3.1
7106256292443;Produits Laitiers & Crèmerie;jus de fruits;tpp douceur orange  av. pulpe;3.09
1580677486058;Produits Laitiers & Crèmerie;jus de fruits;tpp douceur orange ss pulpe 1l;3.09
3092021941991;Produits Laitiers & Crèmerie;lait frais;bridel lait frais 1/2ecr 1l;1.25
3591588822222;Produits Laitiers & Crèmerie;lait frais;lait ribot maigre bp 1l bridel;1.31
1147527978904;Produits Laitiers & Crèmerie;lait frais;bridel lait frais entier 1l;1.26
5462908878160;Produits Laitiers & Crèmerie;lait frais;lait ribot entier bp 1l bridel;1.64
7570691130433;Produits Laitiers & Crèmerie;lait frais;breizh lait chocolat 1l;1.95
5710946082836;Produits Laitiers & Crèmerie;lait frais;grandlait frais entier 2l;2.54
4909111711295;Produits Laitiers & Crèmerie;lait frais;grandlait frais 1/2ecr 2l;2.24
461776979390;Produits Laitiers & Crèmerie;lait frais;grandlait frais entier 1l;1.35
6145296213253;Produits Laitiers & Crèmerie;lait frais;grandlait frais 1/2ecr 1l;1.21
2590798875461;Produits Laitiers & Crèmerie;lait frais;yorik lait fermente 1l;1.75
4089290419548;Produits Laitiers & Crèmerie;lait frais;marguerite lait frais ent.1l;1.6
4707215639062;Produits Laitiers & Crèmerie;lait frais;marguerite lait frais 1/2e 1l;1.53
132449937322;Produits Laitiers & Crèmerie;lait frais;lait past.entier pk1l als.lait;1.58
9798368287612;Produits Laitiers & Crèmerie;lait frais;lait past.1/2ecr.pk1l als.lait;1.49
7304134121434;Produits Laitiers & Crèmerie;lait frais;lait fermente ribot bp 50 cl;0.98
366673238787;Produits Laitiers & Crèmerie;lait frais;bridel bio lait frais 1/2ec 1l;1.69
2097410167485;Produits Laitiers & Crèmerie;lait frais;bridelight alit ecrem.0.5% 1l;1.32
6136966624636;Produits Laitiers & Crèmerie;lait frais;matin leger frais 1/2ecr 1l;2.13
4670306659082;Produits Laitiers & Crèmerie;lait frais;grandlait frais 1/2 ecr 50cl;0.96
9718674411897;Produits Laitiers & Crèmerie;lait frais;lait fermente elben lacteor 1l;1.71
3192683967039;Produits Laitiers & Crèmerie;lait frais;candia biolait frais entier 1l;2.09
5631190397031;Produits Laitiers & Crèmerie;beurre;beurre sel marin 125g presid.l;1.19
9222357371809;Produits Laitiers & Crèmerie;beurre;bridelight demi sel 40% 250g;1.82
4358790991744;Produits Laitiers & Crèmerie;beurre;bridelight tartine dx 15% 250g;1.55
7432071580726;Produits Laitiers & Crèmerie;beurre;bridelight tart selmer 15%250g;1.63
9880131389380;Produits Laitiers & Crèmerie;beurre;beurre bio president dx 250g;2.26
8998859447854;Produits Laitiers & Crèmerie;beurre;president eclats chocolat 225g;2.19
7862635869174;Produits Laitiers & Crèmerie;beurre;nesquik pate-tart cacaot 200g;2.06
6626527281323;Produits Laitiers & Crèmerie;beurre;beurrier tendre dx presid 250g;1.93
9283893426428;Produits Laitiers & Crèmerie;beurre;beurrier tendre pres.1/2s 250g;1.93
2946375589329;Produits Laitiers & Crèmerie;beurre;president plaq.doux 82% 250g;1.76
6791464804780;Produits Laitiers & Crèmerie;beurre;president plaq.1/2 sel 250g;1.76
2565532700153;Produits Laitiers & Crèmerie;beurre;beurre motte president dx 250g;2.11
5566790223842;Produits Laitiers & Crèmerie;beurre;beur motte sel mer presid 250g;2.25
5502643257715;Produits Laitiers & Crèmerie;beurre;beurre noisy doux plaq 250g;2.17
1951197577568;Produits Laitiers & Crèmerie;beurre;mini beurre el.vir dx 16x12.5g;2.29
3448081299835;Produits Laitiers & Crèmerie;beurre;beurre doux 60% mg 250g ppx;1.21
608467669360;Produits Laitiers & Crèmerie;beurre;beur.bar.p.bret.sel guerand250;2.03
8896332989776;Produits Laitiers & Crèmerie;beurre;beurre doux paysan breton 250g;1.73
2101210159641;Produits Laitiers & Crèmerie;beurre;beurre paysan breton 1/2s 250g;1.76
1018680897634;Produits Laitiers & Crèmerie;beurre;beurre doux paysan breton 500g;3.33
3178252423996;Produits Laitiers & Crèmerie;beurre;beurre paysan breton 1/2s 500g;3.3
5912735744905;Produits Laitiers & Crèmerie;beurre;beurre echire doux 250g;2.69
7841008729270;Produits Laitiers & Crèmerie;beurre;beurre echire doux 100g;1.69
4819413989517;Produits Laitiers & Crèmerie;beurre;motte echire doux 250g;3.8
4565319515623;Produits Laitiers & Crèmerie;beurre;beurre echire 1/2sel 250g;2.65
4527777529606;Produits Laitiers & Crèmerie;beurre;beurre echire demi sel 100g;1.69
1835735955021;Produits Laitiers & Crèmerie;beurre;motte echire demi sel 250g;3.8
8753985738313;Produits Laitiers & Crèmerie;beurre;beurrier president 25o g doux;1.97
9513656922924;Produits Laitiers & Crèmerie;beurre;beurrier president 1/2sel 250g;2
6783700757227;Produits Laitiers & Crèmerie;beurre;beurre president 1/2s. pl.125g;1.2
8792404537789;Produits Laitiers & Crèmerie;beurre;beurre plaq president doux125g;1.14
3462001726957;Produits Laitiers & Crèmerie;beurre;president beur.motte 1/2s 250g;2.15
7454776214056;Produits Laitiers & Crèmerie;beurre;beurrier pre.tendre doux 125g;1.37
1586630842059;Produits Laitiers & Crèmerie;beurre;beurrier tendre pres 1/2s 125g;1.37
5011235837407;Produits Laitiers & Crèmerie;beurre;b.motte tendre pres.doux 250 g;2.27
8440090591681;Produits Laitiers & Crèmerie;beurre;le gall beurre aux algues 125g;1.65
9087730012979;Produits Laitiers & Crèmerie;beurre;beurre moule tradi 500g doux;3.47
3900225784854;Produits Laitiers & Crèmerie;beurre;beurre moule tradi 500g 1/2sel;3.47
3526891748956;Produits Laitiers & Crèmerie;beurre;beurre moule trad doux 250g;2.13
6407664366205;Produits Laitiers & Crèmerie;beurre;beurre moule tradi 1/2sel 250g;2.13
6218103948996;Produits Laitiers & Crèmerie;beurre;beurre cru dx legall 250g;2.35
9831439449772;Produits Laitiers & Crèmerie;beurre;beurre cru 1/2s legall 250g;2.31
6627739640304;Produits Laitiers & Crèmerie;beurre;beurre doux isigny aoc 250g;2.01
3190933204835;Produits Laitiers & Crèmerie;beurre;beurre moule main leduc dx 250;2.75
7215971195675;Produits Laitiers & Crèmerie;beurre;beurre moulemain leduc1/2s 250;2.75
241528238559;Produits Laitiers & Crèmerie;beurre;beurre g.fermage doux 250g;1.96
8371264297285;Produits Laitiers & Crèmerie;beurre;micropains pay.breton guerande;2.21
4353801860252;Produits Laitiers & Crèmerie;beurre;beurre doux paysan breton 125g;1.17
1544655672000;Produits Laitiers & Crèmerie;beurre;beurre 1/2s paysan breton 125g;1.06
368974657419;Produits Laitiers & Crèmerie;beurre;micropains 1/2selx10 200g;2.08
2826603875162;Produits Laitiers & Crèmerie;beurre;beur.pay.bret sel de mer 250g;1.87
7498398136975;Produits Laitiers & Crèmerie;beurre;beurrier 1/2sel pay.breton250g;2
4556874772131;Produits Laitiers & Crèmerie;beurre;elle&vire leger 20% dx bq.250g;1.49
7582884591074;Produits Laitiers & Crèmerie;beurre;e&v beur.leger cremeux dx 250g;1.95
1322223761572;Produits Laitiers & Crèmerie;beurre;beurier tendre e&v dx 41% 250g;1.78
7075952888555;Produits Laitiers & Crèmerie;beurre;beurre conde/v 250 doux;1.92
9735322474753;Produits Laitiers & Crèmerie;beurre;beurre conde/v 250 demi sel;1.93
9903188323867;Produits Laitiers & Crèmerie;beurre;beure tendre dx elvir plaq250g;1.93
